nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesxy,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF007502,FR*HPC*PNF007502,"RELAIS VOREPPE","Station dédiée à la recharge rapide","A48 AIRE DE VOREPPE 38340 VOREPPE ",38565,"5.623604,45.278781",6,FRHPCENF00750211,FRHPCENF00750211,43,False,True,False,False,False,False,True,False,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Non accessible","Aucune restriction connue",False,Direct,50045670881413,2022-10-02,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF080259,FR*HPC*PNF080259,"RELAIS DE MEYLAN","Station dédiée à la recharge rapide","RN 87 38240 MEYLAN ",38229,"5.78049,45.197767",4,FRHPCENF0802590031,FRHPCENF0802590031,50,False,True,True,True,False,False,True,True,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Accessibilité inconnue","Aucune restriction connue",False,Direct,50068097315965,2023-06-22,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF080259,FR*HPC*PNF080259,"RELAIS DE MEYLAN","Station dédiée à la recharge rapide","RN 87 38240 MEYLAN ",38229,"5.78049,45.197767",4,FRHPCENF0802590041,FRHPCENF0802590041,50,False,True,True,True,False,False,True,True,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Accessibilité inconnue","Aucune restriction connue",False,Direct,50068097315965,2023-06-22,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF080259,FR*HPC*PNF080259,"RELAIS DE MEYLAN","Station dédiée à la recharge rapide","RN 87 38240 MEYLAN ",38229,"5.78049,45.197767",4,FRHPCENF0802590021,FRHPCENF0802590021,150,False,False,True,False,False,False,True,True,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Accessibilité inconnue","Aucune restriction connue",False,Direct,50068097315965,2023-06-22,,2023-07-06,
"TotalEnergies Charging Services",844192443,supervision-ev.france@totalenergies.com,"TotalEnergies Charging Services",supervision-ev.france@totalenergies.com,"01 41 35 40 00","TotalEnergies Charge Rapide",FRHPCPNF080259,FR*HPC*PNF080259,"RELAIS DE MEYLAN","Station dédiée à la recharge rapide","RN 87 38240 MEYLAN ",38229,"5.78049,45.197767",4,FRHPCENF0802590011,FRHPCENF0802590011,150,False,False,True,False,False,False,True,True,True,https://apps.total-ev-charge.com/charge-points,"Accès réservé",False,24/7,"Accessibilité inconnue","Aucune restriction connue",False,Direct,50068097315965,2023-06-22,,2023-07-06,
"SARL LE BOIS DE CORNAGE",750986200,contact@car2plug.fr,CAR2PLUG,contact@car2plug.fr,0988991011,"SARL LE BOIS DE CORNAGE",FRC2P004801,FRC2P004801,"SARL LE BOIS DE CORNAGE","Parking privé à usage public","110 CHE DU CAMPING 38220 VIZILLE",38562,"5.7693176,45.0873099",2,FRC2P0048011,FRC2P0048011,22.08,true,true,false,false,false,false,true,true,true,"0,40€ / kwh pour les non abonnés.","Accès libre",false,24/7,"Accessible mais non réservé PMR","aucune restriction",false,Indirect,0000000000000,2023-01-30,"Paiement par smartphone, applications et CB",2023-01-30,
"SARL LE BOIS DE CORNAGE",750986200,contact@car2plug.fr,CAR2PLUG,contact@car2plug.fr,0988991011,"SARL LE BOIS DE CORNAGE",FRC2P004801,FRC2P004801,"SARL LE BOIS DE CORNAGE","Parking privé à usage public","110 CHE DU CAMPING 38220 VIZILLE",38562,"5.7693176,45.0873099",2,FRC2P0048012,FRC2P0048012,22.08,true,true,false,false,false,false,true,true,true,"0,40€ / kwh pour les non abonnés.","Accès libre",false,24/7,"Accessible mais non réservé PMR","aucune restriction",false,Indirect,0000000000000,2023-01-30,"Paiement par smartphone, applications et CB",2023-01-30,
"WAAT sas",,,"WAAT SAS | FR*WA9",exploitation@waat.fr,,WAAT,"Non concerné",708671,WAAT/FRWA5LBW5OXT72,"Parking privé à usage public","61  Boulevard Paul Langevin, Fontaine  38600  France",38169,"5.677952,45.192056",2,FRWA9E39307,1731794,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-10,False
"WAAT sas",,,"WAAT SAS | FR*WA9",exploitation@waat.fr,,WAAT,"Non concerné",708671,WAAT/FRWA5LBW5OXT72,"Parking privé à usage public","61  Boulevard Paul Langevin, Fontaine  38600  France",38169,"5.677952,45.192056",2,FRWA9E35725,1731791,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-10,False
"WAAT sas",,,"WAAT SAS | FR*WA9",exploitation@waat.fr,,WAAT,"Non concerné",708680,WAAT/FRWA5LYO2JCJWD,"Parking privé à usage public","  Rue Louis Leprince Ringuet, Voiron  38500  France",38563,"5.578569,45.382478",2,FRWA9E35721,1731809,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-10,False
"WAAT sas",,,"WAAT SAS | FR*WA9",exploitation@waat.fr,,WAAT,"Non concerné",708680,WAAT/FRWA5LYO2JCJWD,"Parking privé à usage public","  Rue Louis Leprince Ringuet, Voiron  38500  France",38563,"5.578569,45.382478",2,FRWA9E39334,1731812,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-10,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",747294,WAAT/FRWATLG4H1BNUH,Voirie,"49  Rue Félix Esclangon, Grenoble  38000  France",38185,"5.708992,45.19392",1,FRWATE182297,1823118,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-03-10,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",368758,WAAT/FRWATLIVGBARL1,"Parking privé à usage public","14  Rue Louis Armand, Voiron  38500  France",38563,"5.578569,45.382478",2,FRWATE39334,875914,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-05-28,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",368758,WAAT/FRWATLIVGBARL1,"Parking privé à usage public","14  Rue Louis Armand, Voiron  38500  France",38563,"5.578569,45.382478",2,FRWATE35721,875911,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-05-28,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",368761,WAAT/FRWATLJGBR372D,"Parking privé à usage public","61  Boulevard Paul Langevin, Fontaine  38600  France",38169,"5.677952,45.192056",2,FRWATE39307,875920,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-05-28,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",368761,WAAT/FRWATLJGBR372D,"Parking privé à usage public","61  Boulevard Paul Langevin, Fontaine  38600  France",38169,"5.677952,45.192056",2,FRWATE35725,875917,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-05-28,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",747312,WAAT/FRWATLW1UETWWT,Voirie,"49  Rue Félix Esclangon, Grenoble  38000  France",38185,"5.70859,45.193048",1,FRWATE182321,1823265,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-03-10,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137942,1248128,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-06-23,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137941,1248125,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-06-23,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137963,1256810,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-06-23,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137961,1248134,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-06-23,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137964,1256813,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-12-30,False
"WAAT sas",,,"WAAT SAS | FR*WAT",exploitation@waat.fr,,WAAT,"Non concerné",520115,WAAT/FRWATLPOHCFZ2V,"Parking privé à usage public","10  Avenue Jean Kuntzmann, Montbonnot-Saint-Martin  38330  France",38249,"5.80693,45.216413",6,FRWATE137960,1248131,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2022-06-23,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",746976,"Norauto - Bornes publiques/5A5A9137-B2E4-4A78-B94A-A8D8DB30F534","Parking public","  Rue de la Trémouillière, Saint-Égrève  38120  France",38382,"5.668929,45.238983",3,FREVZEARZO1,1822158,120,False,False,True,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-03-31,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",746976,"Norauto - Bornes publiques/5A5A9137-B2E4-4A78-B94A-A8D8DB30F534","Parking public","  Rue de la Trémouillière, Saint-Égrève  38120  France",38382,"5.668929,45.238983",3,FREVZEARZO3,1822164,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-03-31,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",746976,"Norauto - Bornes publiques/5A5A9137-B2E4-4A78-B94A-A8D8DB30F534","Parking public","  Rue de la Trémouillière, Saint-Égrève  38120  France",38382,"5.668929,45.238983",3,FREVZEARZO2,1822161,120,False,False,True,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-03-31,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",740955,"Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65","Parking privé à usage public","23  Avenue Salvador Allende, Échirolles  38130  France",38151,"5.725449,45.157305",3,FREVZEERBY2,1805181,120,False,False,True,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-24,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",740955,"Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65","Parking privé à usage public","23  Avenue Salvador Allende, Échirolles  38130  France",38151,"5.725449,45.157305",3,FREVZEERBY1,1805178,120,False,False,True,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-24,False
"SMEG Développement",,,"evZen | FR*EVZ",support@evzen.com,,"Norauto - Bornes publiques","Non concerné",740955,"Norauto - Bornes publiques/B5AD1533-2887-456C-B285-907A103E1E65","Parking privé à usage public","23  Avenue Salvador Allende, Échirolles  38130  France",38151,"5.725449,45.157305",3,FREVZEGIRL1,1805184,12,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-24,False
"WAAT sas",,,"WAAT SAS | FR*WA5",exploitation@waat.fr,,WAAT,"Non concerné",805281,WAAT/FRWATLJ8Y3Q8UO,"Parking privé à usage public","73D  Rue Général Mangin, Grenoble  38100  France",38185,"5.716421,45.166618",2,FRWA5E164440,2054436,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-24,False
"WAAT sas",,,"WAAT SAS | FR*WA5",exploitation@waat.fr,,WAAT,"Non concerné",805281,WAAT/FRWATLJ8Y3Q8UO,"Parking privé à usage public","73D  Rue Général Mangin, Grenoble  38100  France",38185,"5.716421,45.166618",2,FRWA5E164439,2054433,22,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-24,False
"WAAT sas",,,"WAAT SAS | FR*W11",exploitation@waat.fr,,WAAT,"Non concerné",789183,WAAT/FRWA3L9HKFTGHQ,"Parking public","8  Avenue Aristide Briand, Fontaine  38600  France",38169,"5.699498,45.189336",4,FRW11E125064,2012832,7.4,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-31,False
"WAAT sas",,,"WAAT SAS | FR*W11",exploitation@waat.fr,,WAAT,"Non concerné",789183,WAAT/FRWA3L9HKFTGHQ,"Parking public","8  Avenue Aristide Briand, Fontaine  38600  France",38169,"5.699498,45.189336",4,FRW11E125058,2012829,7.4,True,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-31,False
"WAAT sas",,,"WAAT SAS | FR*W11",exploitation@waat.fr,,WAAT,"Non concerné",789183,WAAT/FRWA3L9HKFTGHQ,"Parking public","8  Avenue Aristide Briand, Fontaine  38600  France",38169,"5.699498,45.189336",4,FRW11E125068,2012835,7.4,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-31,False
"WAAT sas",,,"WAAT SAS | FR*W11",exploitation@waat.fr,,WAAT,"Non concerné",789183,WAAT/FRWA3L9HKFTGHQ,"Parking public","8  Avenue Aristide Briand, Fontaine  38600  France",38169,"5.699498,45.189336",4,FRW11E125069,2012838,6.9,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-05-31,False
"WAAT sas",,,"WAAT SAS | FR*WA1",exploitation@waat.fr,,WAAT,"Non concerné",706628,WAAT/FRWATLGJV62IQI,"Parking privé à usage public","12  Rue de Comboire, Échirolles  38130  France",38151,"5.693295,45.147098",2,FRWA1EFV040,1725083,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-03,False
"WAAT sas",,,"WAAT SAS | FR*WA1",exploitation@waat.fr,,WAAT,"Non concerné",706628,WAAT/FRWATLGJV62IQI,"Parking privé à usage public","12  Rue de Comboire, Échirolles  38130  France",38151,"5.693295,45.147098",2,FRWA1EFV039,1725080,22,False,True,False,False,False,False,True,,True,,"Accès libre",False,24/7,"Accessibilité inconnue","Restriction de gabarit non précisée",False,,,,,2023-02-03,False
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309707,FRFASE3309707,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309708,FRFASE3309708,300,false,TRUE,TRUE,TRUE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309706,FRFASE3309706,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309705,FRFASE3309705,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309704,FRFASE3309704,300,false,TRUE,TRUE,TRUE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309702,FRFASE3309702,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309701,FRFASE3309701,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"Fastned France",853300010,contact@fastned.nl,Fastned,contact@fastned.nl,0184710062,Fastned,FRFASE33097,FRFASE33097,"Aire de Saint-Nazaire les Eymes","Station dédiée à la recharge rapide","A41S - Aire de Saint-Nazaire-les-Eymes, 38330 Saint-Nazaire-les-Eymes",38431,"5.86111,45.243833",8,FRFASE3309703,FRFASE3309703,300,false,FALSE,TRUE,FALSE,false,false,true,true,true,"0.59€ / kwh","Accès libre",false,24/7,"Accessible mais non réservé PMR","Hauteur maximale 3m",false,Direct,50069548224970,2022-12-15,,2023-01-04,
"ALESSANDRIA AUTOS - MAZDA GRENOBLE",400447710,advenir@zeborne.com,ZEBORNE,advenir@zeborne.com,0252072597,"ALESSANDRIA AUTOS - MAZDA GRENOBLE",FRZMAE22AC49521,49521,"Mazda - Grenoble (Fontaine) Gauche - 22kW ","Parking public","27 Boulevard Paul Langevin 38600 Fontaine	",38169,"5.679598,45.191796",1,FRZMAE22AC49521,49521,22.00,false,true,false,false,false,true,true,false,true,"0 pour utilisateur","Accès libre",true,"Mo-Fr 08:00-19:00,Sat 09:00-18:00","Accessible mais non réservé PMR","non concerné",false,Indirect,inconnu,2020-12-02,,2020-12-02,
"ALESSANDRIA AUTOS - MAZDA GRENOBLE",400447710,advenir@zeborne.com,ZEBORNE,advenir@zeborne.com,0252072597,"ALESSANDRIA AUTOS - MAZDA GRENOBLE",FRZMAE22AC49590,49590,"Mazda - Grenoble (Fontaine) Droite- 22kW","Parking public","27 Boulevard Paul Langevin 38600 Fontaine",38169,"5.679598,45.191796",1,FRZMAE22AC49590,49590,22.00,false,true,false,false,false,true,false,false,false,"0 pour utilisateur","Accès libre",true,"Mo-Fr 08:00-19:00,Sat 09:00-18:00","Accessible mais non réservé PMR","non concerné",false,Indirect,inconnu,2020-12-03,,2020-12-03,
"Bricomarché - Villard de lans- SARALAM",410177661,advenir@zeborne.com,ZEBORNE,advenir@zeborne.com,0252072597,"Bricomarché - Villard de lans- SARALAM",FRZIME22AC70565,70565,"Bricomarché - Villard de lans - 22kW AC ","Parking public","Rue des Machurons ZA, ZA LES GEYMONDS 38250 Villard-de-Lans",38548,"5.559237,45.087757",1,FRZIME22AC70565,70565,22,true,true,false,false,false,false,true,false,true,,"Accès libre",false,"Mo-sat 09:00-19:00","Accessible mais non réservé PMR","non concerné",false,Indirect,inconnu,2021-09-02,,2021-09-02,
"Bricomarché - Villard de lans- SARALAM",410177661,advenir@zeborne.com,ZEBORNE,advenir@zeborne.com,0252072597,"Bricomarché - Villard de lans ",FRZIME22AC70564,70564,"Bricomarché - Villard de lans - 22kW AC ","Parking public","Rue des Machurons ZA, ZA LES GEYMONDS 38250 Villard-de-Lans",38548,"5.559237,45.087757",1,FRZIME22AC70564,70564,22,true,true,false,false,false,false,true,false,true,,"Accès libre",true,"Mo-sat 09:00-19:00","Accessible mais non réservé PMR","non concerné",false,Indirect,inconnu,2021-09-02,,2021-09-02,
